School,Student_Number,Grade_Level,Subject,Course Name,Course Number,Section,Teacher Number,Teadcher_Name,ap_manager_name,ap_manager_id
Justice,STU_FD998A72,8,HR,HR,HR,8Maryland,TCH_CE1AC804,"Rhodes, Leonard",Awesome AP 3,AP_98D7BF59
Justice,STU_AE6F784C,8,HR,HR,HR,8Maryland,TCH_CE1AC804,"Rhodes, Leonard",Awesome AP 3,AP_98D7BF59
Justice,STU_BE160DF1,8,HR,HR,HR,8Maryland,TCH_CE1AC804,"Rhodes, Leonard",Awesome AP 3,AP_98D7BF59
Justice,STU_26C469CD,8,HR,HR,HR,8Maryland,TCH_CE1AC804,"Rhodes, Leonard",Awesome AP 3,AP_98D7BF59
Justice,STU_7D3836BB,8,HR,HR,HR,8Maryland,TCH_CE1AC804,"Rhodes, Leonard",Awesome AP 3,AP_98D7BF59
Justice,STU_5F8B9786,8,HR,HR,HR,8Maryland,TCH_CE1AC804,"Rhodes, Leonard",Awesome AP 3,AP_98D7BF59
Justice,STU_828BF608,8,HR,HR,HR,8Maryland,TCH_CE1AC804,"Rhodes, Leonard",Awesome AP 3,AP_98D7BF59
Justice,STU_E437FB8D,8,HR,HR,HR,8Maryland,TCH_CE1AC804,"Rhodes, Leonard",Awesome AP 3,AP_98D7BF59
Justice,STU_5C30A80E,8,HR,HR,HR,8Maryland,TCH_CE1AC804,"Rhodes, Leonard",Awesome AP 3,AP_98D7BF59
Justice,STU_C159BAE6,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_455D2B62,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_57D3CDF9,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_1A2F7A43,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_29636932,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_BE358D3F,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_BC263E48,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_EB5903F0,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_44804E1D,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_D8A8BB75,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_7ECBE6FD,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_E525EDD2,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_F5141DF5,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_1B411B38,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_45EB939E,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_FB5A4AB3,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_AFE2C64C,8,HR,HR,HR,8OhioState,TCH_E83A2D65,"Keane, Lorraine",Awesome AP 3,AP_98D7BF59
Justice,STU_EB9E1EA7,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_CF783B1B,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_B8F16297,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_CD4D6E77,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_05133844,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_8267E7F6,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_FAF89EAE,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_E9A214EA,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_4A5CB793,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_3C54F8C0,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_9484B0BF,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_67C1E692,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_7624727C,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_68DB771C,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_8F704E00,8,HR,HR,HR,8PennSt,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_A174E818,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_C208CB48,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_9A439972,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_EA3EEF76,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_B9A7E7C6,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_2A3AD2A3,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_F43E2778,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_EB679BCC,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_20ABF1A1,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_F252EF0A,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_2F65AB14,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_061856C0,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_C5013AB2,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_C15583CC,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_04A03468,5,ENG,ELA Gr5,ENG01033G1,5NJCU,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_76D55B0F,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_FEE60D14,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_E406A9AC,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_F3186910,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_837DAD08,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_35A67595,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_A099F3CC,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_535CF73A,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_3A1140F4,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_A6DEDEA8,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_9E5625B3,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_7AAE76B6,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_AB46A044,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_01B6A9D1,5,ENG,ELA Gr5,ENG01033G1,5TCNJ,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_F6BC1FEE,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_90A5F72E,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_0DBA1361,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_8F3B417A,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_F41E50E3,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_1C0FF952,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_890D8BB3,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_6AB60B44,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_CEC20901,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_1C453C0D,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_94887D5D,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_248CA700,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_A390C7D1,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_BCA5ABEF,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_3D3A1FC7,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_84340B5C,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_41500C81,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_01F053FF,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_3F537115,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_6F001BC5,5,ENG,ELA Gr5,ENG01033G1,5WillyP,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_5CF5D7E5,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_33C744DF,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_5A1CE7C4,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_735D31EC,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_92B52AA3,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_04E102DB,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_08767C16,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_916DB997,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_93825396,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_56661EFF,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_707E680E,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_8F07C47C,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_DE630A04,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_3D1C5C5B,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_AB052B27,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_AE97C9A2,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_37059374,5,ENG,ELA Gr5,ENG01033G1,5SOAR,TCH_23028C66,"Dupree, Alston",Awesome AP 1,AP_12EEC59A
Justice,STU_F3400A99,5,ENG,ELA Gr5,ENG01033G1,5SOAR,TCH_23028C66,"Dupree, Alston",Awesome AP 1,AP_12EEC59A
Justice,STU_D757359A,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_6B5ECD93,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_7AD36BEB,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_B6DDA2F4,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_55203120,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_3BC83F9B,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_55504572,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_FA8C6C4D,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_B3079A20,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_08C8E494,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_747E8F0C,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_C17F2CBE,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_45949D2B,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_6071FED5,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_07FD599C,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_3717807E,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_C79AA397,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_BA529865,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_7D31E427,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_09D93364,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_9C4BF6E7,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_389EA52C,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_22EA3218,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_31A11F29,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_5016F1EE,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_0D57CB16,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_B82C249C,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_AC28D793,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_E0AEE8D2,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_8D257676,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_72AF84C4,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_93A0453C,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_829C6323,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_5910AC8C,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_A2B39686,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_2008EA5E,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_FF2584A8,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_C371F512,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_F5019328,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_EC0827DF,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_AA6460DD,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_7DFB1261,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_7B99CCA6,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_24024B13,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_1180C8F4,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_A18A5658,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_27C157C1,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_5BDA7851,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_50780439,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_88903372,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_C86FBE64,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_3EAE68B2,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_70FAAA6A,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_FD620C9E,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_95F9F9F6,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_86AB6309,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_6ED1BAAD,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_92F3F1FE,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_85825F1D,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_5A01224E,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_5A3718CD,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_53D9D80C,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_44287805,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_2A368706,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_98060810,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_E206EE53,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
